#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0010829	Negative regulation of glucose transmembrane transport	2	18	1.88	0.89	0.0056	9606.ENSP00000263341,9606.ENSP00000398698	IL1B,TNF
GO:0030220	Platelet formation	2	18	1.88	0.89	0.0056	9606.ENSP00000263253,9606.ENSP00000489597	EP300,PTPN11
GO:0038083	Peptidyl-tyrosine autophosphorylation	2	18	1.88	0.89	0.0056	9606.ENSP00000275493,9606.ENSP00000362680	EGFR,SRC
GO:0060644	Mammary gland epithelial cell differentiation	2	18	1.88	0.89	0.0056	9606.ENSP00000264498,9606.ENSP00000451828	FGF2,AKT1
GO:1903978	Regulation of microglial cell activation	2	18	1.88	0.89	0.0056	9606.ENSP00000278616,9606.ENSP00000385675	ATM,IL6
GO:1905564	Positive regulation of vascular endothelial cell proliferation	2	18	1.88	0.89	0.0056	9606.ENSP00000264498,9606.ENSP00000264657	FGF2,STAT3
GO:2000010	Positive regulation of protein localization to cell surface	2	18	1.88	0.89	0.0056	9606.ENSP00000398698,9606.ENSP00000451828	TNF,AKT1
GO:0097306	Cellular response to alcohol	3	96	1.33	0.78	0.0058	9606.ENSP00000418960,9606.ENSP00000451828,9606.ENSP00000495360	BRCA1,AKT1,CTNNB1
GO:0050804	Modulation of chemical synaptic transmission	5	436	0.89	0.61	0.0059	9606.ENSP00000263341,9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000398698	IL1B,PTEN,SRC,JAK2,TNF
GO:0030889	Negative regulation of B cell proliferation	2	19	1.85	0.87	0.0061	9606.ENSP00000278616,9606.ENSP00000361021	ATM,PTEN
GO:2000269	Regulation of fibroblast apoptotic process	2	19	1.85	0.87	0.0061	9606.ENSP00000263967,9606.ENSP00000269305	PIK3CA,TP53
GO:0010389	Regulation of G2/M transition of mitotic cell cycle	3	99	1.31	0.77	0.0062	9606.ENSP00000227507,9606.ENSP00000278616,9606.ENSP00000418960	CCND1,ATM,BRCA1
GO:0043255	Regulation of carbohydrate biosynthetic process	3	99	1.31	0.77	0.0062	9606.ENSP00000263253,9606.ENSP00000265171,9606.ENSP00000451828	EP300,EGF,AKT1
GO:0007229	Integrin-mediated signaling pathway	3	100	1.31	0.76	0.0064	9606.ENSP00000346839,9606.ENSP00000362680,9606.ENSP00000489597	FN1,SRC,PTPN11
GO:0045639	Positive regulation of myeloid cell differentiation	3	100	1.31	0.76	0.0064	9606.ENSP00000264657,9606.ENSP00000300305,9606.ENSP00000398698	STAT3,RUNX1,TNF
GO:0060070	Canonical Wnt signaling pathway	3	100	1.31	0.76	0.0064	9606.ENSP00000264498,9606.ENSP00000361021,9606.ENSP00000495360	FGF2,PTEN,CTNNB1
GO:0002042	Cell migration involved in sprouting angiogenesis	2	20	1.83	0.86	0.0066	9606.ENSP00000264498,9606.ENSP00000451828	FGF2,AKT1
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	2	20	1.83	0.86	0.0066	9606.ENSP00000269305,9606.ENSP00000278616	TP53,ATM
GO:0008631	Intrinsic apoptotic signaling pathway in response to oxidative stress	2	20	1.83	0.86	0.0066	9606.ENSP00000371067,9606.ENSP00000381185	JAK2,BCL2
GO:0060218	Hematopoietic stem cell differentiation	2	20	1.83	0.86	0.0066	9606.ENSP00000269305,9606.ENSP00000381185	TP53,BCL2
GO:0070266	Necroptotic process	2	20	1.83	0.86	0.0066	9606.ENSP00000269305,9606.ENSP00000398698	TP53,TNF
GO:0098542	Defense response to other organism	7	989	0.68	0.49	0.0066	9606.ENSP00000263341,9606.ENSP00000269305,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,TP53,SRC,JAK2,BCL2,IL6,TNF
GO:2001243	Negative regulation of intrinsic apoptotic signaling pathway	3	101	1.3	0.76	0.0066	9606.ENSP00000362680,9606.ENSP00000381185,9606.ENSP00000451828	SRC,BCL2,AKT1
GO:0043269	Regulation of ion transport	6	700	0.77	0.53	0.0067	9606.ENSP00000263341,9606.ENSP00000265171,9606.ENSP00000381185,9606.ENSP00000398698,9606.ENSP00000451828,9606.ENSP00000495360	IL1B,EGF,BCL2,TNF,AKT1,CTNNB1
GO:0042542	Response to hydrogen peroxide	3	103	1.3	0.75	0.0069	9606.ENSP00000362680,9606.ENSP00000381185,9606.ENSP00000385675	SRC,BCL2,IL6
GO:1901655	Cellular response to ketone	3	103	1.3	0.75	0.0069	9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000451828	SRC,JAK2,AKT1
GO:0006417	Regulation of translation	5	456	0.87	0.58	0.0070	9606.ENSP00000269571,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000451828,9606.ENSP00000478887	ERBB2,IL6,TNF,AKT1,MYC
GO:0001836	Release of cytochrome c from mitochondria	2	21	1.81	0.84	0.0071	9606.ENSP00000269305,9606.ENSP00000381185	TP53,BCL2
GO:0008340	Determination of adult lifespan	2	21	1.81	0.84	0.0071	9606.ENSP00000269305,9606.ENSP00000278616	TP53,ATM
GO:0010888	Negative regulation of lipid storage	2	21	1.81	0.84	0.0071	9606.ENSP00000385675,9606.ENSP00000398698	IL6,TNF
GO:0048643	Positive regulation of skeletal muscle tissue development	2	21	1.81	0.84	0.0071	9606.ENSP00000381185,9606.ENSP00000495360	BCL2,CTNNB1
GO:0051707	Response to other organism	8	1328	0.61	0.45	0.0071	9606.ENSP00000263341,9606.ENSP00000269305,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000451828	IL1B,TP53,SRC,JAK2,BCL2,IL6,TNF,AKT1
GO:1903320	Regulation of protein modification by small protein conjugation or removal	4	254	1.03	0.65	0.0071	9606.ENSP00000361021,9606.ENSP00000418960,9606.ENSP00000451828,9606.ENSP00000495360	PTEN,BRCA1,AKT1,CTNNB1
GO:0002065	Columnar/cuboidal epithelial cell differentiation	3	105	1.29	0.74	0.0072	9606.ENSP00000264498,9606.ENSP00000362680,9606.ENSP00000495360	FGF2,SRC,CTNNB1
GO:0033365	Protein localization to organelle	6	713	0.76	0.53	0.0072	9606.ENSP00000264657,9606.ENSP00000269305,9606.ENSP00000369497,9606.ENSP00000405330,9606.ENSP00000428056,9606.ENSP00000451828	STAT3,TP53,BRCA2,ESR1,PIK3R1,AKT1
GO:0043122	Regulation of I-kappaB kinase/NF-kappaB signaling	4	255	1.03	0.65	0.0072	9606.ENSP00000263341,9606.ENSP00000398698,9606.ENSP00000405330,9606.ENSP00000495360	IL1B,TNF,ESR1,CTNNB1
GO:0071346	Cellular response to interferon-gamma	3	105	1.29	0.74	0.0072	9606.ENSP00000269305,9606.ENSP00000371067,9606.ENSP00000398698	TP53,JAK2,TNF
GO:0021700	Developmental maturation	4	256	1.03	0.65	0.0073	9606.ENSP00000361021,9606.ENSP00000369497,9606.ENSP00000381185,9606.ENSP00000495360	PTEN,BRCA2,BCL2,CTNNB1
GO:0010595	Positive regulation of endothelial cell migration	3	107	1.28	0.73	0.0075	9606.ENSP00000264498,9606.ENSP00000265171,9606.ENSP00000451828	FGF2,EGF,AKT1
GO:0002223	Stimulatory C-type lectin receptor signaling pathway	2	22	1.79	0.83	0.0076	9606.ENSP00000263253,9606.ENSP00000362680	EP300,SRC
GO:0002902	Regulation of B cell apoptotic process	2	22	1.79	0.83	0.0076	9606.ENSP00000361021,9606.ENSP00000381185	PTEN,BCL2
GO:0002922	Positive regulation of humoral immune response	2	22	1.79	0.83	0.0076	9606.ENSP00000263341,9606.ENSP00000398698	IL1B,TNF
GO:0035855	Megakaryocyte development	2	22	1.79	0.83	0.0076	9606.ENSP00000263253,9606.ENSP00000489597	EP300,PTPN11
GO:0044321	Response to leptin	2	22	1.79	0.83	0.0076	9606.ENSP00000227507,9606.ENSP00000264657	CCND1,STAT3
GO:0046628	Positive regulation of insulin receptor signaling pathway	2	22	1.79	0.83	0.0076	9606.ENSP00000362680,9606.ENSP00000489597	SRC,PTPN11
GO:0060444	Branching involved in mammary gland duct morphogenesis	2	22	1.79	0.83	0.0076	9606.ENSP00000362680,9606.ENSP00000405330	SRC,ESR1
GO:0042102	Positive regulation of T cell proliferation	3	108	1.28	0.73	0.0077	9606.ENSP00000263341,9606.ENSP00000371067,9606.ENSP00000385675	IL1B,JAK2,IL6
GO:0005975	Carbohydrate metabolic process	5	470	0.86	0.57	0.0078	9606.ENSP00000263967,9606.ENSP00000269305,9606.ENSP00000361021,9606.ENSP00000398698,9606.ENSP00000451828	PIK3CA,TP53,PTEN,TNF,AKT1
GO:0002053	Positive regulation of mesenchymal cell proliferation	2	23	1.77	0.81	0.0082	9606.ENSP00000478887,9606.ENSP00000495360	MYC,CTNNB1
GO:0010623	Programmed cell death involved in cell development	2	23	1.77	0.81	0.0082	9606.ENSP00000263341,9606.ENSP00000381185	IL1B,BCL2
GO:0030212	Hyaluronan metabolic process	2	23	1.77	0.81	0.0082	9606.ENSP00000263341,9606.ENSP00000264498	IL1B,FGF2
GO:0032891	Negative regulation of organic acid transport	2	23	1.77	0.81	0.0082	9606.ENSP00000398698,9606.ENSP00000451828	TNF,AKT1
GO:0035518	Histone H2A monoubiquitination	2	23	1.77	0.81	0.0082	9606.ENSP00000369497,9606.ENSP00000418960	BRCA2,BRCA1
GO:0045822	Negative regulation of heart contraction	2	23	1.77	0.81	0.0082	9606.ENSP00000371067,9606.ENSP00000398698	JAK2,TNF
GO:0060065	Uterus development	2	23	1.77	0.81	0.0082	9606.ENSP00000362680,9606.ENSP00000405330	SRC,ESR1
GO:1904996	Positive regulation of leukocyte adhesion to vascular endothelial cell	2	23	1.77	0.81	0.0082	9606.ENSP00000385675,9606.ENSP00000398698	IL6,TNF
GO:2000647	Negative regulation of stem cell proliferation	2	23	1.77	0.81	0.0082	9606.ENSP00000264498,9606.ENSP00000269305	FGF2,TP53
GO:0034641	Cellular nitrogen compound metabolic process	13	3463	0.41	0.34	0.0083	9606.ENSP00000263253,9606.ENSP00000264498,9606.ENSP00000264657,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000362680,9606.ENSP00000369497,9606.ENSP00000371067,9606.ENSP00000405330,9606.ENSP00000418960,9606.ENSP00000428056,9606.ENSP00000451828,9606.ENSP00000495360	EP300,FGF2,STAT3,TP53,ATM,SRC,BRCA2,JAK2,ESR1,BRCA1,PIK3R1,AKT1,CTNNB1
GO:0048812	Neuron projection morphogenesis	5	477	0.85	0.56	0.0083	9606.ENSP00000269571,9606.ENSP00000361021,9606.ENSP00000381185,9606.ENSP00000489597,9606.ENSP00000495360	ERBB2,PTEN,BCL2,PTPN11,CTNNB1
GO:2000060	Positive regulation of ubiquitin-dependent protein catabolic process	3	112	1.26	0.71	0.0084	9606.ENSP00000265171,9606.ENSP00000361021,9606.ENSP00000451828	EGF,PTEN,AKT1
GO:0071901	Negative regulation of protein serine/threonine kinase activity	3	113	1.26	0.71	0.0086	9606.ENSP00000263341,9606.ENSP00000361021,9606.ENSP00000451828	IL1B,PTEN,AKT1
GO:0000724	Double-strand break repair via homologous recombination	3	114	1.25	0.7	0.0088	9606.ENSP00000278616,9606.ENSP00000369497,9606.ENSP00000418960	ATM,BRCA2,BRCA1
GO:0007611	Learning or memory	4	271	1.0	0.62	0.0088	9606.ENSP00000263253,9606.ENSP00000275493,9606.ENSP00000361021,9606.ENSP00000362680	EP300,EGFR,PTEN,SRC
GO:0009651	Response to salt stress	2	24	1.75	0.8	0.0088	9606.ENSP00000269305,9606.ENSP00000398698	TP53,TNF
GO:0022037	Metencephalon development	3	114	1.25	0.7	0.0088	9606.ENSP00000269305,9606.ENSP00000381185,9606.ENSP00000489597	TP53,BCL2,PTPN11
GO:0032331	Negative regulation of chondrocyte differentiation	2	24	1.75	0.8	0.0088	9606.ENSP00000489597,9606.ENSP00000495360	PTPN11,CTNNB1
GO:0042552	Myelination	3	114	1.25	0.7	0.0088	9606.ENSP00000269571,9606.ENSP00000361021,9606.ENSP00000451828	ERBB2,PTEN,AKT1
GO:0048512	Circadian behavior	2	24	1.75	0.8	0.0088	9606.ENSP00000269305,9606.ENSP00000361021	TP53,PTEN
GO:0071425	Hematopoietic stem cell proliferation	2	24	1.75	0.8	0.0088	9606.ENSP00000300305,9606.ENSP00000369497	RUNX1,BRCA2
GO:0002708	Positive regulation of lymphocyte mediated immunity	3	116	1.24	0.7	0.0091	9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,IL6,TNF
GO:2000679	Positive regulation of transcription regulatory region DNA binding	2	25	1.74	0.79	0.0094	9606.ENSP00000263253,9606.ENSP00000495360	EP300,CTNNB1
GO:0002718	Regulation of cytokine production involved in immune response	3	120	1.23	0.68	0.0100	9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,IL6,TNF
GO:0002726	Positive regulation of T cell cytokine production	2	26	1.72	0.78	0.0100	9606.ENSP00000263341,9606.ENSP00000385675	IL1B,IL6
GO:0045453	Bone resorption	2	26	1.72	0.78	0.0100	9606.ENSP00000362680,9606.ENSP00000495360	SRC,CTNNB1
GO:0016055	Wnt signaling pathway	4	284	0.98	0.6	0.0102	9606.ENSP00000227507,9606.ENSP00000264498,9606.ENSP00000361021,9606.ENSP00000495360	CCND1,FGF2,PTEN,CTNNB1
GO:0043086	Negative regulation of catalytic activity	6	771	0.72	0.49	0.0103	9606.ENSP00000263341,9606.ENSP00000269305,9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000398698,9606.ENSP00000451828	IL1B,TP53,PTEN,SRC,TNF,AKT1
GO:0090066	Regulation of anatomical structure size	5	505	0.83	0.53	0.0104	9606.ENSP00000263967,9606.ENSP00000346839,9606.ENSP00000361021,9606.ENSP00000376345,9606.ENSP00000398698	PIK3CA,FN1,PTEN,GRB2,TNF
GO:0002052	Positive regulation of neuroblast proliferation	2	27	1.7	0.77	0.0106	9606.ENSP00000264498,9606.ENSP00000495360	FGF2,CTNNB1
GO:0007435	Salivary gland morphogenesis	2	27	1.7	0.77	0.0106	9606.ENSP00000275493,9606.ENSP00000398698	EGFR,TNF
GO:0051571	Positive regulation of histone H3-K4 methylation	2	27	1.7	0.77	0.0106	9606.ENSP00000418960,9606.ENSP00000495360	BRCA1,CTNNB1
GO:2000001	Regulation of DNA damage checkpoint	2	27	1.7	0.77	0.0106	9606.ENSP00000369497,9606.ENSP00000418960	BRCA2,BRCA1
GO:0032740	Positive regulation of interleukin-17 production	2	28	1.69	0.75	0.0113	9606.ENSP00000371067,9606.ENSP00000385675	JAK2,IL6
GO:0048041	Focal adhesion assembly	2	28	1.69	0.75	0.0113	9606.ENSP00000362680,9606.ENSP00000381185	SRC,BCL2
GO:1903055	Positive regulation of extracellular matrix organization	2	28	1.69	0.75	0.0113	9606.ENSP00000300305,9606.ENSP00000385675	RUNX1,IL6
GO:2000027	Regulation of animal organ morphogenesis	3	127	1.21	0.66	0.0115	9606.ENSP00000264498,9606.ENSP00000398698,9606.ENSP00000495360	FGF2,TNF,CTNNB1
GO:0010592	Positive regulation of lamellipodium assembly	2	29	1.67	0.74	0.0120	9606.ENSP00000263967,9606.ENSP00000428056	PIK3CA,PIK3R1
GO:0043280	Positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	3	129	1.2	0.65	0.0120	9606.ENSP00000371067,9606.ENSP00000398698,9606.ENSP00000478887	JAK2,TNF,MYC
GO:0050868	Negative regulation of T cell activation	3	129	1.2	0.65	0.0120	9606.ENSP00000269571,9606.ENSP00000300305,9606.ENSP00000361021	ERBB2,RUNX1,PTEN
GO:0071480	Cellular response to gamma radiation	2	29	1.67	0.74	0.0120	9606.ENSP00000269305,9606.ENSP00000278616	TP53,ATM
GO:0051641	Cellular localization	11	2677	0.45	0.35	0.0121	9606.ENSP00000264657,9606.ENSP00000269305,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000369497,9606.ENSP00000381185,9606.ENSP00000398698,9606.ENSP00000405330,9606.ENSP00000428056,9606.ENSP00000451828,9606.ENSP00000495360	STAT3,TP53,EGFR,ATM,BRCA2,BCL2,TNF,ESR1,PIK3R1,AKT1,CTNNB1
GO:0050830	Defense response to Gram-positive bacterium	3	130	1.2	0.65	0.0122	9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,IL6,TNF
GO:0002209	Behavioral defense response	2	30	1.66	0.73	0.0127	9606.ENSP00000263253,9606.ENSP00000381185	EP300,BCL2
GO:0048873	Homeostasis of number of cells within a tissue	2	30	1.66	0.73	0.0127	9606.ENSP00000381185,9606.ENSP00000489597	BCL2,PTPN11
GO:1901798	Positive regulation of signal transduction by p53 class mediator	2	30	1.66	0.73	0.0127	9606.ENSP00000278616,9606.ENSP00000478887	ATM,MYC
GO:0035303	Regulation of dephosphorylation	3	133	1.19	0.64	0.0129	9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000398698	SRC,JAK2,TNF
GO:0040011	Locomotion	5	537	0.8	0.5	0.0132	9606.ENSP00000263253,9606.ENSP00000263341,9606.ENSP00000264498,9606.ENSP00000269571,9606.ENSP00000385675	EP300,IL1B,FGF2,ERBB2,IL6
GO:0001659	Temperature homeostasis	2	31	1.64	0.72	0.0134	9606.ENSP00000263341,9606.ENSP00000264657	IL1B,STAT3
GO:0010039	Response to iron ion	2	31	1.64	0.72	0.0134	9606.ENSP00000227507,9606.ENSP00000381185	CCND1,BCL2
GO:0031069	Hair follicle morphogenesis	2	31	1.64	0.72	0.0134	9606.ENSP00000381185,9606.ENSP00000495360	BCL2,CTNNB1
GO:0045598	Regulation of fat cell differentiation	3	135	1.18	0.63	0.0134	9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000451828	IL6,TNF,AKT1
GO:0060325	Face morphogenesis	2	31	1.64	0.72	0.0134	9606.ENSP00000263253,9606.ENSP00000489597	EP300,PTPN11
GO:1903203	Regulation of oxidative stress-induced neuron death	2	31	1.64	0.72	0.0134	9606.ENSP00000398698,9606.ENSP00000495360	TNF,CTNNB1
GO:0008156	Negative regulation of DNA replication	2	32	1.63	0.71	0.0141	9606.ENSP00000269305,9606.ENSP00000369497	TP53,BRCA2
GO:0040036	Regulation of fibroblast growth factor receptor signaling pathway	2	32	1.63	0.71	0.0141	9606.ENSP00000264498,9606.ENSP00000495360	FGF2,CTNNB1
GO:0097529	Myeloid leukocyte migration	3	138	1.17	0.62	0.0141	9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000428056	IL1B,IL6,PIK3R1
GO:0050680	Negative regulation of epithelial cell proliferation	3	139	1.17	0.62	0.0143	9606.ENSP00000361021,9606.ENSP00000369497,9606.ENSP00000398698	PTEN,BRCA2,TNF
GO:0046328	Regulation of JNK cascade	3	140	1.16	0.62	0.0146	9606.ENSP00000263341,9606.ENSP00000275493,9606.ENSP00000398698	IL1B,EGFR,TNF
GO:0071496	Cellular response to external stimulus	4	317	0.93	0.55	0.0146	9606.ENSP00000263341,9606.ENSP00000264498,9606.ENSP00000269305,9606.ENSP00000381185	IL1B,FGF2,TP53,BCL2
GO:0001649	Osteoblast differentiation	3	141	1.16	0.62	0.0148	9606.ENSP00000264498,9606.ENSP00000451828,9606.ENSP00000495360	FGF2,AKT1,CTNNB1
GO:0016572	Histone phosphorylation	2	33	1.61	0.7	0.0148	9606.ENSP00000278616,9606.ENSP00000371067	ATM,JAK2
GO:0033032	Regulation of myeloid cell apoptotic process	2	33	1.61	0.7	0.0148	9606.ENSP00000361021,9606.ENSP00000381185	PTEN,BCL2
GO:0045671	Negative regulation of osteoclast differentiation	2	33	1.61	0.7	0.0148	9606.ENSP00000428056,9606.ENSP00000495360	PIK3R1,CTNNB1
GO:0046825	Regulation of protein export from nucleus	2	33	1.61	0.7	0.0148	9606.ENSP00000263341,9606.ENSP00000489597	IL1B,PTPN11
GO:0090279	Regulation of calcium ion import	2	33	1.61	0.7	0.0148	9606.ENSP00000265171,9606.ENSP00000495360	EGF,CTNNB1
GO:0008544	Epidermis development	4	320	0.93	0.54	0.0150	9606.ENSP00000264498,9606.ENSP00000275493,9606.ENSP00000381185,9606.ENSP00000495360	FGF2,EGFR,BCL2,CTNNB1
GO:0007095	Mitotic G2 DNA damage checkpoint signaling	2	34	1.6	0.69	0.0156	9606.ENSP00000278616,9606.ENSP00000418960	ATM,BRCA1
GO:0032212	Positive regulation of telomere maintenance via telomerase	2	34	1.6	0.69	0.0156	9606.ENSP00000278616,9606.ENSP00000495360	ATM,CTNNB1
GO:0034405	Response to fluid shear stress	2	34	1.6	0.69	0.0156	9606.ENSP00000362680,9606.ENSP00000451828	SRC,AKT1
GO:0048008	Platelet-derived growth factor receptor signaling pathway	2	34	1.6	0.69	0.0156	9606.ENSP00000371067,9606.ENSP00000489597	JAK2,PTPN11
GO:0048144	Fibroblast proliferation	2	34	1.6	0.69	0.0156	9606.ENSP00000269305,9606.ENSP00000405330	TP53,ESR1
GO:0048147	Negative regulation of fibroblast proliferation	2	34	1.6	0.69	0.0156	9606.ENSP00000269305,9606.ENSP00000478887	TP53,MYC
GO:0051973	Positive regulation of telomerase activity	2	34	1.6	0.69	0.0156	9606.ENSP00000478887,9606.ENSP00000495360	MYC,CTNNB1
GO:0070059	Intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	2	34	1.6	0.69	0.0156	9606.ENSP00000269305,9606.ENSP00000381185	TP53,BCL2
GO:2000191	Regulation of fatty acid transport	2	34	1.6	0.69	0.0156	9606.ENSP00000263341,9606.ENSP00000451828	IL1B,AKT1
GO:0001933	Negative regulation of protein phosphorylation	4	326	0.92	0.53	0.0159	9606.ENSP00000263341,9606.ENSP00000360266,9606.ENSP00000361021,9606.ENSP00000451828	IL1B,JUN,PTEN,AKT1
GO:0008584	Male gonad development	3	145	1.15	0.6	0.0159	9606.ENSP00000227507,9606.ENSP00000381185,9606.ENSP00000405330	CCND1,BCL2,ESR1
GO:0031644	Regulation of nervous system process	3	145	1.15	0.6	0.0159	9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000398698	PTEN,SRC,TNF
GO:0043537	Negative regulation of blood vessel endothelial cell migration	2	35	1.59	0.69	0.0162	9606.ENSP00000264498,9606.ENSP00000398698	FGF2,TNF
GO:0043552	Positive regulation of phosphatidylinositol 3-kinase activity	2	35	1.59	0.69	0.0162	9606.ENSP00000264498,9606.ENSP00000362680	FGF2,SRC
GO:0044057	Regulation of system process	5	567	0.78	0.48	0.0162	9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000398698,9606.ENSP00000489597	PTEN,SRC,JAK2,TNF,PTPN11
GO:0008104	Protein localization	9	1943	0.5	0.36	0.0170	9606.ENSP00000264657,9606.ENSP00000269305,9606.ENSP00000275493,9606.ENSP00000369497,9606.ENSP00000398698,9606.ENSP00000405330,9606.ENSP00000428056,9606.ENSP00000451828,9606.ENSP00000495360	STAT3,TP53,EGFR,BRCA2,TNF,ESR1,PIK3R1,AKT1,CTNNB1
GO:0010665	Regulation of cardiac muscle cell apoptotic process	2	36	1.58	0.68	0.0170	9606.ENSP00000269305,9606.ENSP00000371067	TP53,JAK2
GO:0014911	Positive regulation of smooth muscle cell migration	2	36	1.58	0.68	0.0170	9606.ENSP00000362680,9606.ENSP00000381185	SRC,BCL2
GO:0032743	Positive regulation of interleukin-2 production	2	36	1.58	0.68	0.0170	9606.ENSP00000263341,9606.ENSP00000300305	IL1B,RUNX1
GO:0032885	Regulation of polysaccharide biosynthetic process	2	36	1.58	0.68	0.0170	9606.ENSP00000265171,9606.ENSP00000451828	EGF,AKT1
GO:0032965	Regulation of collagen biosynthetic process	2	36	1.58	0.68	0.0170	9606.ENSP00000300305,9606.ENSP00000385675	RUNX1,IL6
GO:0033146	Regulation of intracellular estrogen receptor signaling pathway	2	36	1.58	0.68	0.0170	9606.ENSP00000362680,9606.ENSP00000418960	SRC,BRCA1
GO:0097192	Extrinsic apoptotic signaling pathway in absence of ligand	2	36	1.58	0.68	0.0170	9606.ENSP00000263341,9606.ENSP00000381185	IL1B,BCL2
GO:0043010	Camera-type eye development	4	334	0.91	0.52	0.0171	9606.ENSP00000264657,9606.ENSP00000275493,9606.ENSP00000360266,9606.ENSP00000495360	STAT3,EGFR,JUN,CTNNB1
GO:0002687	Positive regulation of leukocyte migration	3	151	1.13	0.59	0.0175	9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056	IL6,TNF,PIK3R1
GO:0045861	Negative regulation of proteolysis	4	339	0.9	0.52	0.0179	9606.ENSP00000269305,9606.ENSP00000362680,9606.ENSP00000398698,9606.ENSP00000451828	TP53,SRC,TNF,AKT1
GO:0010821	Regulation of mitochondrion organization	3	153	1.12	0.58	0.0180	9606.ENSP00000263253,9606.ENSP00000269305,9606.ENSP00000451828	EP300,TP53,AKT1
GO:0032205	Negative regulation of telomere maintenance	2	38	1.55	0.66	0.0186	9606.ENSP00000278616,9606.ENSP00000362680	ATM,SRC
GO:0048598	Embryonic morphogenesis	5	590	0.76	0.46	0.0188	9606.ENSP00000264498,9606.ENSP00000269305,9606.ENSP00000346839,9606.ENSP00000376345,9606.ENSP00000495360	FGF2,TP53,FN1,GRB2,CTNNB1
GO:0010762	Regulation of fibroblast migration	2	39	1.54	0.65	0.0194	9606.ENSP00000264498,9606.ENSP00000451828	FGF2,AKT1
GO:0010907	Positive regulation of glucose metabolic process	2	39	1.54	0.65	0.0194	9606.ENSP00000362680,9606.ENSP00000451828	SRC,AKT1
